ts,hour_utc,coin,spread,cost54,cost109
1789434982,1,AVAX,0.001061,0.000531,0.000531
1789434982,1,XRP,0.000141,0.000071,0.000071
1789434982,1,DOT,0.001313,0.000741,0.000749
1789434982,1,XLM,0.003530,0.001765,0.001765
1789434982,1,SUI,0.000418,0.000209,0.000209
1789434982,1,HYPE,0.000375,0.000194,0.000203
1789434982,1,ZEC,0.000339,0.000169,0.000378
1789434982,1,AAVE,0.000626,0.000521,0.000850
1789434982,1,TAO,0.000863,0.000432,0.000432
1789434982,1,NEAR,0.000409,0.000595,0.000604
1789434982,1,BILL,0.007106,0.003553,0.003553
1789435592,1,BTC,0.000001,0.000001,0.000001
1789435592,1,ETH,0.000060,0.000030,0.000030
1789435592,1,SOL,0.000098,0.000049,0.000049
1789435592,1,ADA,0.000480,0.000240,0.000240
1789435592,1,LINK,0.000345,0.000240,0.000250
1789435592,1,AVAX,0.000926,0.000463,0.000463
1789435592,1,XRP,0.000211,0.000141,0.000158
1789435592,1,DOT,0.001509,0.000838,0.000847
1789435592,1,XLM,0.002327,0.001712,0.001722
1789435592,1,SUI,0.000278,0.000254,0.000336
1789435592,1,HYPE,0.000237,0.000288,0.000303
1789435592,1,ZEC,0.000009,0.000004,0.000004
1789435592,1,AAVE,0.001714,0.000917,0.000926
1789435592,1,TAO,0.000861,0.000430,0.000430
1789435592,1,NEAR,0.000408,0.000204,0.000204
1789435592,1,BILL,0.007825,0.003912,0.003912
1789435591,1,BTC,0.000001,0.000001,0.000001
1789435591,1,ETH,0.000060,0.000030,0.000030
1789435591,1,SOL,0.000098,0.000049,0.000049
1789435591,1,ADA,0.000480,0.000240,0.000240
1789435591,1,LINK,0.000345,0.000240,0.000250
1789435591,1,AVAX,0.000926,0.000463,0.000463
1789435591,1,XRP,0.000211,0.000141,0.000158
1789435591,1,DOT,0.001509,0.000838,0.000847
1789435591,1,XLM,0.002327,0.001712,0.001722
1789435591,1,SUI,0.000278,0.000254,0.000336
1789435591,1,HYPE,0.000012,0.000186,0.000202
1789435591,1,ZEC,0.000009,0.000004,0.000004
1789435591,1,AAVE,0.001714,0.000917,0.000926
1789435591,1,TAO,0.000861,0.000430,0.000430
1789435591,1,NEAR,0.000408,0.000204,0.000204
1789435591,1,BILL,0.007825,0.003912,0.003912
1789435592,1,BTC,0.000001,0.000001,0.000001
1789435592,1,ETH,0.000060,0.000030,0.000030
1789435592,1,SOL,0.000098,0.000049,0.000049
1789435592,1,ADA,0.000480,0.000240,0.000240
1789435592,1,LINK,0.000345,0.000240,0.000250
1789435592,1,AVAX,0.000926,0.000463,0.000463
1789435592,1,XRP,0.000141,0.000074,0.000108
1789435592,1,DOT,0.001408,0.000788,0.000797
1789435592,1,XLM,0.002327,0.001712,0.001722
1789435592,1,SUI,0.000416,0.000232,0.000290
1789435592,1,HYPE,0.000012,0.000176,0.000191
1789435592,1,ZEC,0.000026,0.000013,0.000013
1789435592,1,AAVE,0.001714,0.000917,0.000926
1789435592,1,TAO,0.000861,0.000430,0.000430
1789435592,1,NEAR,0.000408,0.000204,0.000204
1789435592,1,BILL,0.007039,0.003520,0.003520
1789436202,1,BTC,0.000001,0.000001,0.000001
1789436202,1,ETH,0.000127,0.000064,0.000064
1789436202,1,SOL,0.000098,0.000049,0.000049
1789436202,1,ADA,0.000481,0.000241,0.000241
1789436202,1,LINK,0.000346,0.000173,0.000173
1789436202,1,AVAX,0.001060,0.000530,0.000530
1789436202,1,XRP,0.000211,0.000106,0.000137
1789436202,1,DOT,0.001815,0.000991,0.001000
1789436202,1,XLM,0.002643,0.001322,0.001322
1789436202,1,SUI,0.000417,0.000209,0.000209
1789436202,1,HYPE,0.000249,0.000184,0.000204
1789436202,1,ZEC,0.000216,0.000108,0.000108
1789436202,1,AAVE,0.001326,0.000722,0.000732
1789436202,1,TAO,0.000430,0.000215,0.000215
1789436202,1,NEAR,0.000410,0.000597,0.000606
1789436202,1,BILL,0.006250,0.003125,0.003125
1789436202,1,BTC,0.000001,0.000001,0.000001
1789436202,1,ETH,0.000127,0.000064,0.000064
1789436202,1,SOL,0.000098,0.000049,0.000049
1789436202,1,ADA,0.000481,0.000241,0.000241
1789436202,1,LINK,0.000346,0.000173,0.000173
1789436202,1,AVAX,0.001060,0.000530,0.000530
1789436202,1,XRP,0.000211,0.000106,0.000167
1789436202,1,DOT,0.001815,0.000991,0.001000
1789436202,1,XLM,0.002643,0.001322,0.001322
1789436202,1,SUI,0.000417,0.000209,0.000209
1789436202,1,HYPE,0.000249,0.000184,0.000204
1789436202,1,ZEC,0.000216,0.000108,0.000108
1789436202,1,AAVE,0.001326,0.000722,0.000732
1789436202,1,TAO,0.000430,0.000215,0.000215
1789436202,1,NEAR,0.000410,0.000597,0.000606
1789436202,1,BILL,0.006250,0.003125,0.003125
1789436202,1,BTC,0.000001,0.000001,0.000001
1789436202,1,ETH,0.000103,0.000052,0.000052
1789436202,1,SOL,0.000098,0.000049,0.000049
1789436202,1,ADA,0.000481,0.000241,0.000241
1789436202,1,LINK,0.000346,0.000173,0.000173
1789436202,1,AVAX,0.001060,0.000530,0.000530
1789436202,1,XRP,0.000141,0.000191,0.000209
1789436202,1,DOT,0.001714,0.000941,0.000950
1789436202,1,XLM,0.002643,0.001322,0.001322
1789436202,1,SUI,0.000417,0.000209,0.000209
1789436202,1,HYPE,0.000249,0.000184,0.000204
1789436202,1,ZEC,0.000017,0.000009,0.000009
1789436202,1,AAVE,0.001248,0.000683,0.000693
1789436202,1,TAO,0.000430,0.000215,0.000215
1789436202,1,NEAR,0.000410,0.000597,0.000606
1789436202,1,BILL,0.006250,0.003125,0.003125
1789436812,1,BTC,0.000001,0.000001,0.000001
1789436812,1,ETH,0.000076,0.000048,0.000067
1789436812,1,SOL,0.000098,0.000049,0.000049
1789436812,1,ADA,0.000481,0.000407,0.000566
1789436812,1,LINK,0.000259,0.000265,0.000284
1789436812,1,AVAX,0.000795,0.000397,0.000397
1789436812,1,XRP,0.000211,0.000105,0.000105
1789436812,1,DOT,0.001413,0.000791,0.000799
1789436812,1,XLM,0.001136,0.000958,0.001126
1789436812,1,SUI,0.000278,0.000254,0.000266
1789436812,1,HYPE,0.000336,0.000175,0.000178
1789436812,1,ZEC,0.000424,0.000232,0.000239
1789436812,1,AAVE,0.000468,0.000680,0.000985
1789436812,1,TAO,0.000430,0.000215,0.000215
1789436812,1,NEAR,0.000820,0.000410,0.000410
1789436812,1,BILL,0.008604,0.004302,0.004302
1789436812,1,BTC,0.000001,0.000001,0.000001
1789436812,1,ETH,0.000091,0.000046,0.000046
1789436812,1,SOL,0.000098,0.000049,0.000049
1789436812,1,ADA,0.000481,0.000407,0.000566
1789436812,1,LINK,0.000259,0.000265,0.000284
1789436812,1,AVAX,0.000795,0.000397,0.000397
1789436812,1,XRP,0.000211,0.000105,0.000105
1789436812,1,DOT,0.001413,0.000791,0.000799
1789436812,1,XLM,0.001136,0.000958,0.001126
1789436812,1,SUI,0.000278,0.000254,0.000266
1789436812,1,HYPE,0.000336,0.000175,0.000178
1789436812,1,ZEC,0.000424,0.000232,0.000239
1789436812,1,AAVE,0.000468,0.000680,0.000985
1789436812,1,TAO,0.000430,0.000215,0.000215
1789436812,1,NEAR,0.000820,0.000410,0.000410
1789436812,1,BILL,0.008604,0.004302,0.004302
1789436813,1,BTC,0.000144,0.000072,0.000072
1789436813,1,ETH,0.000083,0.000042,0.000042
1789436813,1,SOL,0.000098,0.000049,0.000049
1789436813,1,ADA,0.000481,0.000407,0.000566
1789436813,1,LINK,0.000259,0.000197,0.000207
1789436813,1,AVAX,0.000927,0.000464,0.000464
1789436813,1,XRP,0.000211,0.000202,0.000224
1789436813,1,DOT,0.001413,0.000791,0.000799
1789436813,1,XLM,0.001136,0.000958,0.001126
1789436813,1,SUI,0.000278,0.000254,0.000266
1789436813,1,HYPE,0.000336,0.000175,0.000178
1789436813,1,ZEC,0.000026,0.000033,0.000040
1789436813,1,AAVE,0.000468,0.000439,0.000857
1789436813,1,TAO,0.000430,0.000215,0.000215
1789436813,1,NEAR,0.000820,0.000410,0.000410
1789436813,1,BILL,0.008604,0.004302,0.004302
1789437422,1,BTC,0.000001,0.000001,0.000001
1789437422,1,ETH,0.000076,0.000038,0.000038
1789437422,1,SOL,0.000098,0.000049,0.000049
1789437422,1,ADA,0.000481,0.000241,0.000241
1789437422,1,LINK,0.000259,0.000197,0.000206
1789437422,1,AVAX,0.000927,0.000463,0.000463
1789437422,1,XRP,0.000141,0.000070,0.000070
1789437422,1,DOT,0.001513,0.000841,0.000849
1789437422,1,XLM,0.003239,0.001620,0.001620
1789437422,1,SUI,0.000278,0.000139,0.000139
1789437422,1,HYPE,0.000298,0.000149,0.000149
1789437422,1,ZEC,0.000094,0.000047,0.000047
1789437422,1,AAVE,0.001635,0.000877,0.000886
1789437422,1,TAO,0.000859,0.000430,0.000430
1789437422,1,NEAR,0.000819,0.000410,0.000410
1789437422,1,BILL,0.006265,0.003132,0.003132
1789437422,1,BTC,0.000001,0.000001,0.000001
1789437422,1,ETH,0.000076,0.000038,0.000038
1789437422,1,SOL,0.000098,0.000049,0.000049
1789437422,1,ADA,0.000481,0.000241,0.000241
1789437422,1,LINK,0.000259,0.000197,0.000206
1789437422,1,AVAX,0.000927,0.000463,0.000463
1789437422,1,XRP,0.000141,0.000070,0.000070
1789437422,1,DOT,0.001513,0.000841,0.000849
1789437422,1,XLM,0.003239,0.001620,0.001620
1789437422,1,SUI,0.000278,0.000139,0.000139
1789437422,1,HYPE,0.000298,0.000149,0.000149
1789437422,1,ZEC,0.000094,0.000047,0.000047
1789437422,1,AAVE,0.001635,0.000877,0.000886
1789437422,1,TAO,0.000859,0.000430,0.000430
1789437422,1,NEAR,0.000819,0.000410,0.000410
1789437422,1,BILL,0.006265,0.003132,0.003132
1789437424,1,BTC,0.000001,0.000001,0.000001
1789437424,1,ETH,0.000044,0.000022,0.000022
1789437424,1,SOL,0.000196,0.000098,0.000098
1789437424,1,ADA,0.000481,0.000241,0.000241
1789437424,1,LINK,0.000345,0.000173,0.000173
1789437424,1,AVAX,0.000927,0.000463,0.000463
1789437424,1,XRP,0.000211,0.000105,0.000105
1789437424,1,DOT,0.001513,0.000841,0.000849
1789437424,1,XLM,0.003239,0.001620,0.001620
1789437424,1,SUI,0.000278,0.000139,0.000139
1789437424,1,HYPE,0.000286,0.000143,0.000144
1789437424,1,ZEC,0.000361,0.000180,0.000180
1789437424,1,AAVE,0.001635,0.000877,0.000886
1789437424,1,TAO,0.000430,0.000215,0.000215
1789437424,1,NEAR,0.000819,0.000410,0.000410
1789437424,1,BILL,0.006265,0.003132,0.003132
1789438032,2,BTC,0.000001,0.000001,0.000001
1789438032,2,ETH,0.000024,0.000012,0.000012
1789438032,2,SOL,0.000098,0.000049,0.000049
1789438032,2,ADA,0.000483,0.000576,0.000651
1789438032,2,LINK,0.000259,0.000197,0.000207
1789438032,2,AVAX,0.000796,0.000398,0.000398
1789438032,2,XRP,0.000070,0.000035,0.000035
1789438032,2,DOT,0.000910,0.000541,0.000549
1789438032,2,XLM,0.003496,0.001748,0.001751
1789438032,2,SUI,0.000278,0.000151,0.000215
1789438032,2,HYPE,0.000012,0.000165,0.000230
1789438032,2,ZEC,0.000026,0.000013,0.000013
1789438032,2,AAVE,0.000078,0.001640,0.001659
1789438032,2,TAO,0.000430,0.000215,0.000215
1789438032,2,NEAR,0.000822,0.000411,0.000411
1789438032,2,BILL,0.008617,0.004309,0.004309
1789438032,2,BTC,0.000001,0.000001,0.000001
1789438032,2,ETH,0.000024,0.000012,0.000012
1789438032,2,SOL,0.000098,0.000049,0.000049
1789438032,2,ADA,0.000483,0.000576,0.000651
1789438032,2,LINK,0.000259,0.000197,0.000207
1789438032,2,AVAX,0.000796,0.000398,0.000398
1789438032,2,XRP,0.000070,0.000035,0.000035
1789438032,2,DOT,0.000910,0.000541,0.000549
1789438032,2,XLM,0.003496,0.001748,0.001751
1789438032,2,SUI,0.000278,0.000151,0.000215
1789438032,2,HYPE,0.000012,0.000165,0.000230
1789438032,2,ZEC,0.000026,0.000013,0.000013
1789438032,2,AAVE,0.000078,0.001640,0.001659
1789438032,2,TAO,0.000430,0.000215,0.000215
1789438032,2,NEAR,0.000822,0.000411,0.000411
1789438032,2,BILL,0.008617,0.004309,0.004309
1789438034,2,BTC,0.000001,0.000001,0.000001
1789438034,2,ETH,0.000024,0.000012,0.000012
1789438034,2,SOL,0.000098,0.000049,0.000049
1789438034,2,ADA,0.000483,0.000241,0.000241
1789438034,2,LINK,0.000173,0.000086,0.000086
1789438034,2,AVAX,0.001061,0.000531,0.000531
1789438034,2,XRP,0.000070,0.000035,0.000035
1789438034,2,DOT,0.000910,0.000541,0.000549
1789438034,2,XLM,0.003496,0.001748,0.001751
1789438034,2,SUI,0.000278,0.000151,0.000215
1789438034,2,HYPE,0.000012,0.000165,0.000230
1789438034,2,ZEC,0.000026,0.000013,0.000013
1789438034,2,AAVE,0.000078,0.001774,0.001805
1789438034,2,TAO,0.000430,0.000215,0.000215
1789438034,2,NEAR,0.000822,0.000411,0.000411
1789438034,2,BILL,0.009404,0.004702,0.004702
1789438643,2,BTC,0.000001,0.000001,0.000001
1789438643,2,ETH,0.000071,0.000036,0.000036
1789438643,2,SOL,0.000196,0.000098,0.000098
1789438643,2,ADA,0.000481,0.000685,0.000704
1789438643,2,LINK,0.000344,0.000240,0.000249
1789438643,2,AVAX,0.000926,0.000577,0.000586
1789438643,2,XRP,0.000140,0.000070,0.000079
1789438643,2,DOT,0.001515,0.000842,0.000850
1789438643,2,XLM,0.001787,0.002361,0.002419
1789438643,2,SUI,0.000277,0.000159,0.000219
1789438643,2,HYPE,0.000411,0.000312,0.000321
1789438643,2,ZEC,0.000095,0.000047,0.000047
1789438643,2,AAVE,0.000390,0.000461,0.000839
1789438643,2,TAO,0.000858,0.000429,0.000429
1789438643,2,NEAR,0.000409,0.000595,0.000604
1789438643,2,BILL,0.007831,0.003915,0.003915
1789438643,2,BTC,0.000001,0.000001,0.000001
1789438643,2,ETH,0.000071,0.000036,0.000036
1789438643,2,SOL,0.000196,0.000098,0.000098
1789438643,2,ADA,0.000481,0.000685,0.000704
1789438643,2,LINK,0.000344,0.000240,0.000249
1789438643,2,AVAX,0.000926,0.000577,0.000586
1789438643,2,XRP,0.000140,0.000070,0.000079
1789438643,2,DOT,0.001414,0.000791,0.000800
1789438643,2,XLM,0.001787,0.002361,0.002419
1789438643,2,SUI,0.000277,0.000183,0.000231
1789438643,2,HYPE,0.000387,0.000302,0.000323
1789438643,2,ZEC,0.000095,0.000047,0.000047
1789438643,2,AAVE,0.000390,0.000461,0.000839
1789438643,2,TAO,0.000858,0.000429,0.000429
1789438643,2,NEAR,0.000409,0.000595,0.000604
1789438643,2,BILL,0.007831,0.003915,0.003915
1789438644,2,BTC,0.000001,0.000001,0.000001
1789438644,2,ETH,0.000004,0.000089,0.000121
1789438644,2,SOL,0.000098,0.000200,0.000222
1789438644,2,ADA,0.000962,0.000481,0.000481
1789438644,2,LINK,0.000344,0.000240,0.000249
1789438644,2,AVAX,0.000926,0.000577,0.000586
1789438644,2,XRP,0.000140,0.000099,0.000120
1789438644,2,DOT,0.001414,0.000791,0.000800
1789438644,2,XLM,0.001787,0.002361,0.002419
1789438644,2,SUI,0.000277,0.000274,0.000276
1789438644,2,HYPE,0.000411,0.000312,0.000321
1789438644,2,ZEC,0.000095,0.000047,0.000047
1789438644,2,AAVE,0.000390,0.000461,0.000839
1789438644,2,TAO,0.000858,0.000429,0.000429
1789438644,2,NEAR,0.000409,0.000595,0.000604
1789438644,2,BILL,0.007831,0.003915,0.003915
1789439254,2,BTC,0.000001,0.000001,0.000001
1789439254,2,ETH,0.000004,0.000002,0.000002
1789439254,2,SOL,0.000098,0.000049,0.000049
1789439254,2,ADA,0.000962,0.000481,0.000481
1789439254,2,LINK,0.000258,0.000129,0.000129
1789439254,2,AVAX,0.000662,0.000558,0.000577
1789439254,2,XRP,0.000070,0.000035,0.000035
1789439254,2,DOT,0.001413,0.000959,0.000984
1789439254,2,XLM,0.002451,0.001442,0.001616
1789439254,2,SUI,0.000277,0.000139,0.000139
1789439254,2,HYPE,0.000474,0.000237,0.000237
1789439254,2,ZEC,0.000605,0.000302,0.000306
1789439254,2,AAVE,0.001252,0.000761,0.000890
1789439254,2,TAO,0.000857,0.000429,0.000429
1789439254,2,NEAR,0.000818,0.000409,0.000409
1789439254,2,BILL,0.007837,0.003918,0.003918
1789439254,2,BTC,0.000001,0.000001,0.000001
1789439254,2,ETH,0.000004,0.000002,0.000002
1789439254,2,SOL,0.000196,0.000098,0.000098
1789439254,2,ADA,0.000962,0.000481,0.000481
1789439254,2,LINK,0.000258,0.000129,0.000129
1789439254,2,AVAX,0.000662,0.000558,0.000577
1789439254,2,XRP,0.000070,0.000035,0.000035
1789439254,2,DOT,0.001413,0.000959,0.000984
1789439254,2,XLM,0.002451,0.001442,0.001616
1789439254,2,SUI,0.000277,0.000235,0.000256
1789439254,2,HYPE,0.000474,0.000237,0.000237
1789439254,2,ZEC,0.000251,0.000125,0.000129
1789439254,2,AAVE,0.001252,0.000761,0.000890
1789439254,2,TAO,0.000857,0.000429,0.000429
1789439254,2,NEAR,0.000818,0.000409,0.000409
1789439254,2,BILL,0.007837,0.003918,0.003918
1789439255,2,BTC,0.000001,0.000001,0.000001
1789439255,2,ETH,0.000004,0.000002,0.000002
1789439255,2,SOL,0.000196,0.000098,0.000098
1789439255,2,ADA,0.000481,0.000241,0.000241
1789439255,2,LINK,0.000258,0.000129,0.000129
1789439255,2,AVAX,0.000662,0.000558,0.000577
1789439255,2,XRP,0.000070,0.000035,0.000035
1789439255,2,DOT,0.001413,0.000959,0.000984
1789439255,2,XLM,0.002451,0.001442,0.001616
1789439255,2,SUI,0.000277,0.000235,0.000256
1789439255,2,HYPE,0.000474,0.000237,0.000237
1789439255,2,ZEC,0.000251,0.000125,0.000129
1789439255,2,AAVE,0.001252,0.000761,0.000890
1789439255,2,TAO,0.000857,0.000429,0.000429
1789439255,2,NEAR,0.000818,0.000409,0.000409
1789439255,2,BILL,0.007837,0.003918,0.003918
1789439865,2,BTC,0.000001,0.000001,0.000001
1789439865,2,ETH,0.000004,0.000002,0.000002
1789439865,2,SOL,0.000098,0.000049,0.000049
1789439865,2,ADA,0.000482,0.000241,0.000241
1789439865,2,LINK,0.000259,0.000129,0.000129
1789439865,2,AVAX,0.000795,0.000398,0.000398
1789439865,2,XRP,0.000140,0.000070,0.000097
1789439865,2,DOT,0.001009,0.000589,0.000597
1789439865,2,XLM,0.002503,0.001371,0.001388
1789439865,2,SUI,0.000416,0.000208,0.000208
1789439865,2,HYPE,0.000200,0.000245,0.000304
1789439865,2,ZEC,0.000113,0.000056,0.000056
1789439865,2,AAVE,0.001176,0.001005,0.001150
1789439865,2,TAO,0.000430,0.000552,0.000599
1789439865,2,NEAR,0.000409,0.000595,0.000605
1789439865,2,BILL,0.007806,0.003903,0.003903
1789439865,2,BTC,0.000001,0.000001,0.000001
1789439865,2,ETH,0.000004,0.000002,0.000002
1789439865,2,SOL,0.000098,0.000049,0.000049
1789439865,2,ADA,0.000482,0.000241,0.000241
1789439865,2,LINK,0.000259,0.000129,0.000129
1789439865,2,AVAX,0.000795,0.000398,0.000398
1789439865,2,XRP,0.000140,0.000070,0.000097
1789439865,2,DOT,0.001009,0.000589,0.000597
1789439865,2,XLM,0.002503,0.001371,0.001388
1789439865,2,SUI,0.000416,0.000208,0.000208
1789439865,2,HYPE,0.000200,0.000323,0.000342
1789439865,2,ZEC,0.000104,0.000052,0.000052
1789439865,2,AAVE,0.001176,0.001005,0.001150
1789439865,2,TAO,0.000430,0.000552,0.000599
1789439865,2,NEAR,0.000409,0.000595,0.000605
1789439865,2,BILL,0.007806,0.003903,0.003903
1789439866,2,BTC,0.000001,0.000001,0.000001
1789439866,2,ETH,0.000004,0.000026,0.000072
1789439866,2,SOL,0.000098,0.000049,0.000049
1789439866,2,ADA,0.000482,0.000241,0.000241
1789439866,2,LINK,0.000259,0.000129,0.000129
1789439866,2,AVAX,0.000795,0.000398,0.000398
1789439866,2,XRP,0.000210,0.000105,0.000105
1789439866,2,DOT,0.001009,0.000589,0.000597
1789439866,2,XLM,0.002503,0.001371,0.001388
1789439866,2,SUI,0.000277,0.000139,0.000139
1789439866,2,HYPE,0.000200,0.000323,0.000342
1789439866,2,ZEC,0.000623,0.000312,0.000312
1789439866,2,AAVE,0.001176,0.001005,0.001150
1789439866,2,TAO,0.000859,0.000430,0.000430
1789439866,2,NEAR,0.000409,0.000595,0.000605
1789439866,2,BILL,0.007806,0.003903,0.003903
1789440476,2,BTC,0.000001,0.000001,0.000001
1789440476,2,ETH,0.000004,0.000002,0.000002
1789440476,2,SOL,0.000098,0.000049,0.000049
1789440476,2,ADA,0.000964,0.000482,0.000482
1789440476,2,LINK,0.000345,0.000173,0.000173
1789440476,2,AVAX,0.001059,0.000529,0.000529
1789440476,2,XRP,0.000070,0.000035,0.000035
1789440476,2,DOT,0.001209,0.000689,0.000697
1789440476,2,XLM,0.002810,0.001605,0.001633
1789440476,2,SUI,0.000277,0.000139,0.000139
1789440476,2,HYPE,0.000412,0.000225,0.000234
1789440476,2,ZEC,0.000017,0.000009,0.000009
1789440476,2,AAVE,0.000078,0.000797,0.000969
1789440476,2,TAO,0.000430,0.000215,0.000215
1789440476,2,NEAR,0.000819,0.000410,0.000410
1789440476,2,BILL,0.007023,0.003512,0.003512
1789440477,2,BTC,0.000001,0.000001,0.000001
1789440477,2,ETH,0.000004,0.000002,0.000002
1789440477,2,SOL,0.000098,0.000049,0.000049
1789440477,2,ADA,0.000964,0.000482,0.000482
1789440477,2,LINK,0.000345,0.000173,0.000173
1789440477,2,AVAX,0.001059,0.000529,0.000529
1789440477,2,XRP,0.000070,0.000035,0.000035
1789440477,2,DOT,0.001209,0.000689,0.000697
1789440477,2,XLM,0.002810,0.001605,0.001633
1789440477,2,SUI,0.000277,0.000139,0.000139
1789440477,2,HYPE,0.000412,0.000225,0.000234
1789440477,2,ZEC,0.000017,0.000009,0.000009
1789440477,2,AAVE,0.000078,0.000797,0.000969
1789440477,2,TAO,0.000430,0.000215,0.000215
1789440477,2,NEAR,0.000819,0.000410,0.000410
1789440477,2,BILL,0.007023,0.003512,0.003512
1789440476,2,BTC,0.000001,0.000001,0.000001
1789440476,2,ETH,0.000032,0.000016,0.000016
1789440476,2,SOL,0.000098,0.000049,0.000049
1789440476,2,ADA,0.000964,0.000482,0.000482
1789440476,2,LINK,0.000345,0.000173,0.000173
1789440476,2,AVAX,0.001059,0.000529,0.000529
1789440476,2,XRP,0.000070,0.000035,0.000035
1789440476,2,DOT,0.001209,0.000689,0.000697
1789440476,2,XLM,0.002810,0.001605,0.001633
1789440476,2,SUI,0.000277,0.000139,0.000139
1789440476,2,HYPE,0.000412,0.000225,0.000234
1789440476,2,ZEC,0.000017,0.000009,0.000009
1789440476,2,AAVE,0.000078,0.000797,0.000969
1789440476,2,TAO,0.000430,0.000215,0.000215
1789440476,2,NEAR,0.000819,0.000410,0.000410
1789440476,2,BILL,0.007023,0.003512,0.003512
1789441089,2,BTC,0.000001,0.000001,0.000001
1789441089,2,ETH,0.000056,0.000028,0.000028
1789441089,2,SOL,0.000098,0.000049,0.000049
1789441089,2,ADA,0.000482,0.000241,0.000241
1789441089,2,LINK,0.000259,0.000198,0.000207
1789441089,2,AVAX,0.000793,0.000510,0.000519
1789441089,2,XRP,0.000141,0.000070,0.000087
1789441089,2,DOT,0.001711,0.000951,0.001330
1789441089,2,XLM,0.002247,0.001188,0.001207
1789441089,2,SUI,0.000416,0.000208,0.000208
1789441089,2,HYPE,0.000512,0.000256,0.000256
1789441089,2,ZEC,0.000112,0.000056,0.000056
1789441089,2,AAVE,0.000782,0.000583,0.000841
1789441089,2,TAO,0.000859,0.000429,0.000429
1789441089,2,NEAR,0.000409,0.000205,0.000205
1789441089,2,BILL,0.007770,0.003885,0.003885
1789441089,2,BTC,0.000001,0.000001,0.000001
1789441089,2,ETH,0.000052,0.000026,0.000026
1789441089,2,SOL,0.000098,0.000049,0.000049
1789441089,2,ADA,0.000963,0.000482,0.000482
1789441089,2,LINK,0.000259,0.000198,0.000207
1789441089,2,AVAX,0.000793,0.000510,0.000519
1789441089,2,XRP,0.000141,0.000070,0.000087
1789441089,2,DOT,0.001509,0.000850,0.001229
1789441089,2,XLM,0.002195,0.001163,0.001181
1789441089,2,SUI,0.000416,0.000208,0.000208
1789441089,2,HYPE,0.000250,0.000311,0.000350
1789441089,2,ZEC,0.000406,0.000203,0.000203
1789441089,2,AAVE,0.000782,0.000583,0.000841
1789441089,2,TAO,0.000859,0.000429,0.000429
1789441089,2,NEAR,0.000409,0.000205,0.000205
1789441089,2,BILL,0.007770,0.003885,0.003885
1789441089,2,BTC,0.000001,0.000001,0.000001
1789441089,2,ETH,0.000056,0.000028,0.000028
1789441089,2,SOL,0.000098,0.000049,0.000049
1789441089,2,ADA,0.000482,0.000241,0.000241
1789441089,2,LINK,0.000259,0.000198,0.000207
1789441089,2,AVAX,0.000793,0.000510,0.000519
1789441089,2,XRP,0.000141,0.000070,0.000087
1789441089,2,DOT,0.001711,0.000951,0.001330
1789441089,2,XLM,0.002247,0.001188,0.001207
1789441089,2,SUI,0.000416,0.000208,0.000208
1789441089,2,HYPE,0.000237,0.000314,0.000354
1789441089,2,ZEC,0.000587,0.000294,0.000294
1789441089,2,AAVE,0.000782,0.000583,0.000841
1789441089,2,TAO,0.000859,0.000429,0.000429
1789441089,2,NEAR,0.000409,0.000205,0.000205
1789441089,2,BILL,0.007770,0.003885,0.003885
1789441699,3,BTC,0.000001,0.000001,0.000001
1789441699,3,ETH,0.000120,0.000060,0.000060
1789441699,3,SOL,0.000197,0.000098,0.000098
1789441699,3,ADA,0.000484,0.000242,0.000242
1789441699,3,LINK,0.000260,0.000198,0.000208
1789441699,3,AVAX,0.000929,0.000464,0.000464
1789441699,3,XRP,0.000070,0.000035,0.000035
1789441699,3,DOT,0.001108,0.000638,0.000647
1789441699,3,XLM,0.002400,0.001200,0.001200
1789441699,3,SUI,0.000417,0.000208,0.000208
1789441699,3,HYPE,0.000226,0.000392,0.000416
1789441699,3,ZEC,0.000122,0.000061,0.000061
1789441699,3,AAVE,0.001257,0.000688,0.000698
1789441699,3,TAO,0.000430,0.000215,0.000215
1789441699,3,NEAR,0.000412,0.000206,0.000206
1789441699,3,BILL,0.008570,0.004285,0.004285
1789441700,3,BTC,0.000001,0.000001,0.000001
1789441700,3,ETH,0.000088,0.000044,0.000044
1789441700,3,SOL,0.000197,0.000098,0.000098
1789441700,3,ADA,0.000484,0.000242,0.000242
1789441700,3,LINK,0.000347,0.000242,0.000251
1789441700,3,AVAX,0.000929,0.000464,0.000464
1789441700,3,XRP,0.000211,0.000106,0.000106
1789441700,3,DOT,0.001108,0.000638,0.000647
1789441700,3,XLM,0.002400,0.001200,0.001200
1789441700,3,SUI,0.000417,0.000208,0.000208
1789441700,3,HYPE,0.000352,0.000176,0.000176
1789441700,3,ZEC,0.000504,0.000252,0.000384
1789441700,3,AAVE,0.001257,0.000688,0.000698
1789441700,3,TAO,0.000430,0.000215,0.000215
1789441700,3,NEAR,0.000824,0.000412,0.000412
1789441700,3,BILL,0.008570,0.004285,0.004285
1789441700,3,BTC,0.000001,0.000001,0.000001
1789441700,3,ETH,0.000072,0.000036,0.000036
1789441700,3,SOL,0.000197,0.000098,0.000098
1789441700,3,ADA,0.000484,0.000242,0.000242
1789441700,3,LINK,0.000260,0.000198,0.000208
1789441700,3,AVAX,0.000929,0.000464,0.000464
1789441700,3,XRP,0.000211,0.000106,0.000106
1789441700,3,DOT,0.001108,0.000638,0.000647
